AccountId,ACV_Renewal_Expiry_Date__c,ACV_Renewal_Start_Date__c,Amount,CloseDate,Errors,EXTID__c,Id,Name,Probability,StageName,Type
001Aa00001GhHyJIAV,2026-12-31,2026-01-01,741.07,2025-01-10,,006Sb00000EaJTu,006Aa00000NdanaIAB,OPP_1309,100,Closed/Won,Renewal
001Aa00001GhHyJIAV,2026-06-01,2025-06-01,18984,2025-05-30,,006Sb00000H5hvN,006Aa00000NdanbIAB,OPP_1368,30,Demonstration,Renewal
001Aa00001GhHyJIAV,2026-06-01,2025-06-01,18984,2025-05-30,,006Sb00000H5i9t,006Aa00000NdancIAB,OPP_1369,30,Demonstration,Renewal
001Aa00001GhHyKIAV,2022-08-31,2021-09-01,25034.46,2021-06-18,,0062p000014Mf3c,006Aa00000NdandIAB,OPP_23,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,2022-08-31,2021-09-01,37551.69,2021-06-18,,0062p000014Mf3w,006Aa00000NdaneIAB,OPP_24,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,,,412500,2021-12-06,,0062p00001AyGRn,006Aa00000NdanfIAB,OPP_150,100,Closed/Won,Cross-sell
001Aa00001GhHyKIAV,,,13200,2021-09-30,,0062p00001BSueE,006Aa00000NdangIAB,OPP_181,100,Closed/Won,Cross-sell
001Aa00001GhHyKIAV,2022-12-31,2021-11-01,90750,2021-12-06,,0062p00001BSues,006Aa00000NdanhIAB,OPP_182,100,Closed/Won,Up-sell
001Aa00001GhHyKIAV,2023-08-31,2022-09-01,25394.67,2022-08-29,,0062p00001DDTXY,006Aa00000NdaniIAB,OPP_250,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,2023-08-31,2022-09-01,38092.16,2022-08-29,,0062p00001DDTXx,006Aa00000NdanjIAB,OPP_251,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,,,26400,2022-02-14,,0062p00001GQmZR,006Aa00000NdankIAB,OPP_302,100,Closed/Won,Up-sell
001Aa00001GhHyKIAV,,,24640,2021-11-30,,0062p00001I2FQk,006Aa00000NdanlIAB,OPP_355,100,Closed/Won,Up-sell
001Aa00001GhHyKIAV,2023-12-13,2022-12-14,91401,2022-09-22,,0062p00001Jb6J9,006Aa00000NdanmIAB,OPP_361,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,2024-08-31,2023-09-01,40507.3,2023-09-01,,006AX000003glj3,006Aa00000NdannIAB,OPP_603,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,2024-12-13,2023-12-14,24298.43,2023-07-03,,006AX000003gmQa,006Aa00000NdanoIAB,OPP_604,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,2024-08-31,2023-09-01,27004.76,2023-09-01,,006AX000003gmT9,006Aa00000NdanpIAB,OPP_605,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,2024-12-13,2023-12-14,72897.1,2023-07-03,,006AX000004btdY,006Aa00000NdanqIAB,OPP_729,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,2025-08-31,2024-09-01,28140.34,2024-06-21,,006AX000005IzpZ,006Aa00000NdanrIAB,OPP_851,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,2025-08-31,2024-09-01,42210.68,2024-06-21,,006AX000005J09A,006Aa00000NdansIAB,OPP_857,100,Closed/Won,Renewal
001Aa00001GhHyKIAV,2025-12-13,2024-12-14,72897.1,2024-09-30,,006AX000005J0AN,006Aa00000NdantIAB,OPP_858,0,Closed/Lost,Renewal
001Aa00001GhHyKIAV,2025-12-13,2024-12-14,24298.43,2024-09-27,,006AX000005J0B1,006Aa00000NdanuIAB,OPP_859,0,Closed/Lost,Renewal
001Aa00001GhHyKIAV,2026-08-31,2025-09-01,28140.34,2025-06-21,,006Sb00000D1ycA,006Aa00000NdanvIAB,OPP_1222,60,Proposal,Renewal
001Aa00001GhHyKIAV,2026-08-31,2025-09-01,42210.68,2025-06-21,,006Sb00000D2rf3,006Aa00000NdanwIAB,OPP_1258,60,Proposal,Renewal
001Aa00001GhHyLIAV,,,30000,2025-05-30,,006Sb00000BEQXN,006Aa00000NdanxIAB,OPP_1139,0,Closed/Canceled,New business
001Aa00001GhHyMIAV,2022-03-23,2021-03-24,5775.95,2021-03-20,,0062p00001AwJMR,006Aa00000NdanyIAB,OPP_130,0,Closed/Canceled,Renewal
001Aa00001GhHuiIAF,2023-07-31,2022-07-30,5950,2021-07-30,,0062p00001BSszf,006Aa00000NdanzIAB,OPP_179,100,Closed/Won,Renewal
001Aa00001GhHuiIAF,2024-07-31,2023-07-30,5950,2021-07-30,,0062p00001BSszk,006Aa00000Ndao0IAB,OPP_180,100,Closed/Won,Renewal
001Aa00001GhHuiIAF,2022-07-31,2021-07-30,5950,2021-09-16,,0062p00001DDVnJ,006Aa00000Ndao1IAB,OPP_262,100,Closed/Won,Renewal
001Aa00001GhHuiIAF,2025-07-31,2024-07-30,5950,2024-03-29,,006AX000005IzGQ,006Aa00000Ndao2IAB,OPP_844,100,Closed/Won,Renewal
001Aa00001GhHuiIAF,2025-09-22,2025-01-01,4320,2025-03-26,,006Sb00000D2rAP,006Aa00000Ndao3IAB,OPP_1256,100,Closed/Won,Renewal
001Aa00001GhHyNIAV,2022-04-09,2021-04-10,5540,2021-04-05,,0062p000015vbG5,006Aa00000Ndao4IAB,OPP_38,100,Closed/Won,Renewal
001Aa00001GhHyNIAV,,,2080,2021-02-18,,0062p000016vh6T,006Aa00000Ndao5IAB,OPP_86,100,Closed/Won,Up-sell
001Aa00001GhHyNIAV,2023-04-09,2022-04-10,5540,2022-04-05,,0062p00001DDTYC,006Aa00000Ndao6IAB,OPP_252,0,Closed/Lost,Renewal
001Aa00001GhHyOIAV,2021-12-31,2021-01-01,6750,2021-01-01,,0062p0000174kM5,006Aa00000Ndao7IAB,OPP_110,100,Closed/Won,Renewal
001Aa00001GhHyOIAV,2022-12-31,2022-01-01,6750,2022-01-01,,0062p00001DDVnx,006Aa00000Ndao8IAB,OPP_264,100,Closed/Won,Renewal
001Aa00001GhHyOIAV,2023-12-31,2023-01-01,9500,2023-01-01,,006AX000003JLTb,006Aa00000Ndao9IAB,OPP_509,100,Closed/Won,New business
001Aa00001GhHyOIAV,,,30000,2023-02-28,,006AX000003JLUz,006Aa00000NdaoAIAR,OPP_510,0,Closed/Lost,Up-sell
001Aa00001GhHyeIAF,,,1200,2022-03-31,,0062p00001I2KTX,006Aa00000NdaoBIAR,OPP_358,0,Closed/Lost,Cross-sell
001Aa00001GhHyeIAF,,,2950,2022-07-01,,006AX0000027b26,006Aa00000NdaoCIAR,OPP_406,100,Closed/Won,Up-sell
001Aa00001GhHyeIAF,,,7920,2022-11-17,,006AX000002tMPr,006Aa00000NdaoDIAR,OPP_479,100,Closed/Won,Up-sell
001Aa00001GhHyeIAF,,,1760,2022-09-23,,006AX000002tMQf,006Aa00000NdaoEIAR,OPP_480,100,Closed/Won,Up-sell
001Aa00001GhHyeIAF,,,3500,2022-12-08,,006AX000003Wt7N,006Aa00000NdaoFIAR,OPP_538,100,Closed/Won,Up-sell
001Aa00001GhHyeIAF,,,7000,2022-12-13,,006AX000003XHNt,006Aa00000NdaoGIAR,OPP_540,0,Closed/Canceled,Up-sell
001Aa00001GhHyeIAF,,,7140,2022-12-13,,006AX000003Yfyg,006Aa00000NdaoHIAR,OPP_546,100,Closed/Won,Up-sell
001Aa00001GhHyeIAF,2023-12-31,2023-01-01,9304.87,2023-01-01,,006AX000003ZXwE,006Aa00000NdaoIIAR,OPP_549,100,Closed/Won,Renewal
001Aa00001GhHyeIAF,2024-05-04,2023-05-05,7500,2023-05-09,,006AX000003bL7d,006Aa00000NdaoJIAR,OPP_581,100,Closed/Won,Renewal
001Aa00001GhHyeIAF,,,880,2023-02-08,,006AX000003rYFu,006Aa00000NdaoKIAR,OPP_625,0,Closed/Canceled,New business
001Aa00001GhHyeIAF,,,880,2023-02-13,,006AX000003tQje,006Aa00000NdaoLIAR,OPP_626,0,Closed/Canceled,New business
001Aa00001GhHyeIAF,,,2640,2023-02-28,,006AX000003wKtL,006Aa00000NdaoMIAR,OPP_642,0,Closed/Canceled,New business
001Aa00001GhHyeIAF,,,1760,2023-02-21,,006AX000003wNaY,006Aa00000NdaoNIAR,OPP_643,0,Closed/Canceled,New business
001Aa00001GhHyeIAF,,,500,2023-07-13,,006AX000004YX2w,006Aa00000NdaoOIAR,OPP_722,100,Closed/Won,Up-sell
001Aa00001GhHyeIAF,,,2950,2023-07-20,,006AX000004YX47,006Aa00000NdaoPIAR,OPP_723,100,Closed/Won,Up-sell
001Aa00001GhHyeIAF,2024-06-30,2024-01-01,5895.53,2023-12-06,,006AX000005OaHq,006Aa00000NdaoQIAR,OPP_870,100,Closed/Won,Renewal
001Aa00001GhHyeIAF,2024-06-30,2024-01-01,16284.03,2023-12-06,,006AX000005kLar,006Aa00000NdaoRIAR,OPP_910,100,Closed/Won,Renewal
001Aa00001GhHyeIAF,2025-05-04,2024-05-05,7500,2024-05-23,,006AX000006BQjh,006Aa00000NdaoSIAR,OPP_995,100,Closed/Won,Renewal
001Aa00001GhHyeIAF,2024-12-31,2024-07-01,5895.53,2024-05-24,,006Sb000006jHSf,006Aa00000NdaoTIAR,OPP_1032,100,Closed/Won,Renewal
001Aa00001GhHyeIAF,2024-12-31,2024-07-01,16284.03,2024-05-24,,006Sb000006jHcM,006Aa00000NdaoUIAR,OPP_1033,100,Closed/Won,Renewal
001Aa00001GhHyeIAF,2025-08-31,2025-03-01,5028.42,2025-02-25,,006Sb00000FIchM,006Aa00000NdaoVIAR,OPP_1336,100,Closed/Won,Renewal
001Aa00001GhHyeIAF,2025-08-31,2025-03-01,14000,2025-02-25,,006Sb00000FIuEQ,006Aa00000NdaoWIAR,OPP_1337,100,Closed/Won,Renewal
001Aa00001GhHyfIAF,2025-09-30,2024-10-01,30000,2026-03-28,,006AX0000064Mjk,006Aa00000NdaoXIAR,OPP_943,20,Needs Analysis,New business
001Aa00001GhHygIAF,,,40000,2021-03-08,,0062p000012VLr5,006Aa00000NdaoYIAR,OPP_11,0,Closed/Lost,New business
001Aa00001GhHukIAF,2025-09-26,2024-09-27,15000,2024-09-27,,006AX0000068PGU,006Aa00000NdaoZIAR,OPP_967,0,Closed/Canceled,New business
001Aa00001GhHyhIAF,2022-06-05,2021-06-06,22385.6,2021-01-06,,0062p000012Vp9U,006Aa00000NdaoaIAB,OPP_12,100,Closed/Won,Renewal
001Aa00001GhHyhIAF,2023-06-05,2022-06-06,23331.38,2022-04-21,,0062p00001DDVcC,006Aa00000NdaobIAB,OPP_260,100,Closed/Won,Renewal
001Aa00001GhHyhIAF,,,880,2021-12-14,,0062p00001HzenT,006Aa00000NdaocIAB,OPP_339,100,Closed/Won,Up-sell
001Aa00001GhHyhIAF,,,2950,2022-04-21,,006AX0000026cEo,006Aa00000NdaodIAB,OPP_402,100,Closed/Won,Up-sell
001Aa00001GhHyhIAF,,,2500,2022-04-21,,006AX0000026cF8,006Aa00000NdaoeIAB,OPP_403,100,Closed/Won,Up-sell
001Aa00001GhHyhIAF,2024-06-05,2023-06-06,23331.38,2022-04-21,,006AX0000027lTg,006Aa00000NdaofIAB,OPP_407,100,Closed/Won,Renewal
001Aa00001GhHyhIAF,2025-06-05,2024-06-06,23331.38,2024-04-03,,006AX0000027lTl,006Aa00000NdaogIAB,OPP_408,100,Closed/Won,Renewal
001Aa00001GhHyhIAF,,,11000,2022-11-28,,006AX000003RqOS,006Aa00000NdaohIAB,OPP_522,0,Closed/Canceled,Up-sell
001Aa00001GhHyhIAF,,,1800,2023-03-30,,006AX000004425E,006Aa00000NdaoiIAB,OPP_680,0,Closed/Canceled,Up-sell
001Aa00001GhHyhIAF,,,1475,2022-04-11,,006AX000004BKOa,006Aa00000NdaojIAB,OPP_689,100,Closed/Won,Up-sell
001Aa00001GhHyhIAF,,,1410,2022-04-29,,006AX000004G95Y,006Aa00000NdaokIAB,OPP_697,0,Closed/Canceled,Up-sell
001Aa00001GhHyhIAF,2024-06-05,2023-05-10,1410,2023-05-09,,006AX000004GGZ0,006Aa00000NdaolIAB,OPP_698,100,Closed/Won,Up-sell
001Aa00001GhHyhIAF,2024-08-30,2023-08-31,10800,2023-09-01,,006AX000004jRc3,006Aa00000NdaomIAB,OPP_762,100,Closed/Won,Cross-sell
001Aa00001GhHyhIAF,,,7570,2023-09-01,,006AX000004m8hN,006Aa00000NdaonIAB,OPP_766,100,Closed/Won,Cross-sell
001Aa00001GhHyhIAF,2025-08-31,2024-09-01,11225.7,2024-07-02,,006AX000005IxWi,006Aa00000NdaooIAB,OPP_831,100,Closed/Won,Renewal
001Aa00001GhHyhIAF,,,4028,2024-04-02,,006AX000006BkFG,006Aa00000NdaopIAB,OPP_999,100,Closed/Won,Up-sell
001Aa00001GhHyhIAF,2026-08-31,2025-09-01,11225.7,2025-02-17,,006Sb00000ASDat,006Aa00000NdaoqIAB,OPP_1110,0,Closed/Canceled,Renewal
001Aa00001GhHyhIAF,2026-06-05,2025-06-06,23331.38,2025-02-21,,006Sb00000D2PzQ,006Aa00000NdaorIAB,OPP_1228,100,Closed/Won,Renewal
001Aa00001GhHyhIAF,,,4450,2024-12-24,,006Sb00000DsZSm,006Aa00000NdaosIAB,OPP_1297,100,Closed/Won,Up-sell
001Aa00001GhHyhIAF,,,1840,2025-01-24,,006Sb00000F2tNx,006Aa00000NdaotIAB,OPP_1327,100,Closed/Won,Up-sell
001Aa00001GhHyiIAF,,,20000,2024-12-16,,006Sb000004SkVS,006Aa00000NdaouIAB,OPP_1003,0,Closed/Canceled,New business
001Aa00001GhHyjIAF,,,9000,2024-11-14,,006Sb000004mBwY,006Aa00000NdaovIAB,OPP_1007,0,Closed/Lost,New business
001Aa00001GhHykIAF,2025-12-16,2024-12-17,4680,2024-07-01,,006Sb000004wNZq,006Aa00000NdaowIAB,OPP_1012,100,Closed/Won,New business
001Aa00001GhHykIAF,2024-12-30,2024-12-17,10320,2024-07-01,,006Sb00000EOjC9,006Aa00000NdaoxIAB,OPP_1304,100,Closed/Won,New business
001Aa00001GhHylIAF,2025-04-21,2024-04-22,7060,2024-09-30,,006Sb000005BQXN,006Aa00000NdaoyIAB,OPP_1018,0,Closed/Canceled,New business
001Aa00001GhHymIAF,,,7000,2025-04-30,,006Sb000005jM83,006Aa00000NdaozIAB,OPP_1023,0,Closed/Canceled,New business
001Aa00001GhHymIAF,2024-06-30,2024-05-30,4850,2024-05-30,,006Sb000006mfQP,006Aa00000Ndap0IAB,OPP_1040,100,Closed/Won,New business
001Aa00001GhHynIAF,,,23000,2025-03-28,,006Sb000005k0Td,006Aa00000Ndap1IAB,OPP_1024,0,Closed/Canceled,New business
001Aa00001GhHyoIAF,,,15000,2024-06-27,,006Sb00000679RO,006Aa00000Ndap2IAB,OPP_1025,0,Closed/Lost,New business
001Aa00001GhHypIAF,,,7000,2024-06-30,,006Sb000006MaxS,006Aa00000Ndap3IAB,OPP_1026,0,Closed/Lost,New business
001Aa00001GhHyqIAF,,,15000,2025-03-28,,006Sb000006ls39,006Aa00000Ndap4IAB,OPP_1039,0,Closed/Canceled,New business
001Aa00001GhHulIAF,,,10180,2022-01-10,,0062p00001AzZEl,006Aa00000Ndap5IAB,OPP_166,0,Closed/Lost,New business
001Aa00001GhHyrIAF,,,10000,2024-03-29,,006Sb0000070AoC,006Aa00000Ndap6IAB,OPP_1044,0,Closed/Canceled,New business
001Aa00001GhHysIAF,,2024-06-28,2040,2024-07-25,,006Sb00000727at,006Aa00000Ndap7IAB,OPP_1045,0,Closed/Lost,New business
001Aa00001GhHytIAF,,,10000,2025-10-31,,006Sb0000078APZ,006Aa00000Ndap8IAB,OPP_1047,30,Demonstration,New business
001Aa00001GhHyuIAF,2025-07-09,2024-07-10,11910,2024-07-02,,006Sb000007kGkB,006Aa00000Ndap9IAB,OPP_1061,100,Closed/Won,New business
001Aa00001GhHyuIAF,,,3600,2024-09-30,,006Sb00000Ae3iz,006Aa00000NdapAIAR,OPP_1128,0,Closed/Lost,Up-sell
001Aa00001GhHyuIAF,,,1250,2024-10-08,,006Sb00000BKyGF,006Aa00000NdapBIAR,OPP_1141,100,Closed/Won,Up-sell
001Aa00001GhHyuIAF,2026-07-09,2025-07-10,11910,2025-07-02,,006Sb00000D2seL,006Aa00000NdapCIAR,OPP_1260,90,Closing,Renewal
001Aa00001GhHyuIAF,,,30000,2025-05-30,,006Sb00000Ha4eP,006Aa00000NdapDIAR,OPP_1374,30,Demonstration,Up-sell
001Aa00001GhHyvIAF,,,19000,2024-11-29,,006Sb0000082Ujm,006Aa00000NdapEIAR,OPP_1066,0,Closed/Canceled,New business
001Aa00001GhHyvIAF,,,19000,2025-11-28,,006Sb00000D5AVZ,006Aa00000NdapFIAR,OPP_1263,30,Proof of Concept,New business
001Aa00001GhHywIAF,,,7000,2025-03-31,,006Sb0000082Ezy,006Aa00000NdapGIAR,OPP_1065,0,Closed/Canceled,New business
001Aa00001GhHyxIAF,,,30000,2025-04-30,,006Sb0000083Yll,006Aa00000NdapHIAR,OPP_1067,0,Closed/Canceled,New business
001Aa00001GhHyyIAF,,,10000,2025-05-30,,006Sb0000087K73,006Aa00000NdapIIAR,OPP_1069,0,Closed/Canceled,New business
001Aa00001GhHyzIAF,2025-09-30,2024-10-01,8280,2024-12-04,,006Sb000008hi4P,006Aa00000NdapJIAR,OPP_1077,0,Closed/Canceled,New business
001Aa00001GhHz0IAF,,,7500,2024-10-31,,006Sb000009F2CR,006Aa00000NdapKIAR,OPP_1082,0,Closed/Canceled,New business
001Aa00001GhHumIAF,2021-12-31,2021-01-01,15446.02,2021-01-01,,0062p000015vbJY,006Aa00000NdapLIAR,OPP_51,0,Closed/Canceled,Renewal
001Aa00001GhHumIAF,2021-12-31,2021-01-01,18004.59,2021-01-01,,0062p000015vbJd,006Aa00000NdapMIAR,OPP_52,0,Closed/Canceled,Renewal
001Aa00001GhHz1IAF,2026-03-02,2025-03-03,30000,2025-08-29,,006Sb00000953pm,006Aa00000NdapNIAR,OPP_1080,50,Proof of Concept,New business
001Aa00001GhHz2IAF,,,25000,2024-10-31,,006Sb000009sZus,006Aa00000NdapOIAR,OPP_1085,0,Closed/Lost,New business
001Aa00001GhHz3IAF,,,15000,2025-03-28,,006Sb000009zQ0t,006Aa00000NdapPIAR,OPP_1086,0,Closed/Canceled,New business
001Aa00001GhHz4IAF,,,2500,2024-12-27,,006Sb00000AG1f8,006Aa00000NdapQIAR,OPP_1090,0,Closed/Canceled,New business
001Aa00001GhHz5IAF,,,15000,2025-11-28,,006Sb00000ATcqY,006Aa00000NdapRIAR,OPP_1124,0,Closed/Canceled,New business
001Aa00001GhHz6IAF,,,15000,2025-03-28,,006Sb00000AThGk,006Aa00000NdapSIAR,OPP_1125,0,Closed/Canceled,New business
001Aa00001GhHz7IAF,,,21620,2025-02-04,,006Sb00000AKbCB,006Aa00000NdapTIAR,OPP_1094,100,Closed/Won,New business
001Aa00001GhHz7IAF,,,4600,2024-12-05,,006Sb00000DJFzz,006Aa00000NdapUIAR,OPP_1274,100,Closed/Won,New business
001Aa00001GhHz7IAF,,,20000,2025-05-31,,006Sb00000FXyUd,006Aa00000NdapVIAR,OPP_1344,50,Proof of Concept,New business
001Aa00001GhHz8IAF,,,20000,2025-10-10,,006Sb00000CZ0sf,006Aa00000NdapWIAR,OPP_1177,0,Closed/Canceled,New business
001Aa00001GhHz9IAF,,,24900,2025-06-30,,006Sb00000APbGM,006Aa00000NdapXIAR,OPP_1096,20,Needs Analysis,New business
001Aa00001GhHzAIAV,,,15000,2025-04-30,,006Sb00000BQDo5,006Aa00000NdapYIAR,OPP_1148,0,Closed/Lost,New business
001Aa00001GhHunIAF,,,35000,2024-12-19,,006Sb00000C8TUA,006Aa00000NdapZIAR,OPP_1166,0,Closed/Lost,New business
001Aa00001GhHzBIAV,2025-11-03,2024-11-04,10000,2024-12-17,,006Sb00000BNGaP,006Aa00000NdapaIAB,OPP_1146,0,Closed/Canceled,New business
001Aa00001GhHzCIAV,,,15000,2025-02-28,,006Sb00000BdGsz,006Aa00000NdapbIAB,OPP_1152,0,Closed/Canceled,New business
001Aa00001GhHzDIAV,,,18000,2025-06-27,,006Sb00000Bxs1G,006Aa00000NdapcIAB,OPP_1162,60,Proposal,New business
001Aa00001GhHzEIAV,,,12000,2024-11-29,,006Sb00000BvNxd,006Aa00000NdapdIAB,OPP_1161,0,Closed/Lost,New business
001Aa00001GhHzFIAV,2025-10-30,2025-10-31,4792,2024-12-13,,006Sb00000BtwZh,006Aa00000NdapeIAB,OPP_1160,0,Closed/Canceled,New business
001Aa00001GhHzGIAV,,,15000,2025-02-28,,006Sb00000BtnMj,006Aa00000NdapfIAB,OPP_1159,0,Closed/Canceled,New business
001Aa00001GhHzHIAV,2025-03-28,2025-02-17,5300,2025-02-13,,006Sb00000FIv5d,006Aa00000NdapgIAB,OPP_1338,100,Closed/Won,New business
001Aa00001GhHzIIAV,,,15000,2025-06-27,,006Sb00000Cgu73,006Aa00000NdaphIAB,OPP_1207,0,Closed/Canceled,New business
001Aa00001GhHzJIAV,,,7500,2025-04-30,,006Sb00000Ckoao,006Aa00000NdapiIAB,OPP_1210,0,Closed/Canceled,New business
001Aa00001GhHutIAF,2025-12-17,2024-12-18,25248,2025-08-29,,006AX000005VeYg,006Aa00000NdapjIAB,OPP_888,20,Needs Analysis,Up-sell
001Aa00001GhHutIAF,2024-06-27,2024-05-29,6600,2024-05-14,,006AX000005Ved1,006Aa00000NdapkIAB,OPP_889,100,Closed/Won,Up-sell
001Aa00001GhHutIAF,,,0,2025-06-19,,006AX000005Vfcv,006Aa00000NdaplIAB,OPP_891,20,Needs Analysis,Up-sell
001Aa00001GhHutIAF,2024-10-30,2024-10-15,880,2024-09-30,,006Sb00000Ab8gn,006Aa00000NdapmIAB,OPP_1127,0,Closed/Lost,New business
001Aa00001GhHutIAF,2025-12-31,2025-01-01,3542.86,2024-12-02,,006Sb00000CgtAr,006Aa00000NdapnIAB,OPP_1206,100,Closed/Won,Renewal
001Aa00001GhI09IAF,,,739,2025-04-24,,006Sb00000Irs9a,006Aa00000NdapoIAB,OPP_1391,100,Closed/Won,New business
001Aa00001GhI0AIAV,2022-11-29,2021-11-30,47588,2021-11-16,,0062p0000173Qzb,006Aa00000NdappIAB,OPP_99,100,Closed/Won,Renewal
001Aa00001GhI0AIAV,2023-11-29,2022-11-30,61000,2022-11-11,,0062p0000173Qzv,006Aa00000NdapqIAB,OPP_100,100,Closed/Won,Renewal
001Aa00001GhI0AIAV,2024-11-29,2023-11-30,61500,2023-10-31,,0062p0000173R0U,006Aa00000NdaprIAB,OPP_101,100,Closed/Won,Renewal
001Aa00001GhI0AIAV,2025-11-29,2024-11-30,56980,2024-11-15,,0062p0000173R1c,006Aa00000NdapsIAB,OPP_102,100,Closed/Won,Renewal
001Aa00001GhI0AIAV,,,5268,2022-09-30,,006AX000002iGk5,006Aa00000NdaptIAB,OPP_457,0,Closed/Canceled,Up-sell
001Aa00001GhI0BIAV,2025-06-30,2024-07-01,11009,2024-07-18,,006Sb000006jNxt,006Aa00000NdapuIAB,OPP_1034,100,Closed/Won,Renewal
001Aa00001GhI0CIAV,2022-03-31,2021-04-01,29568,2021-02-16,,0062p000019z1jG,006Aa00000NdapvIAB,OPP_124,100,Closed/Won,Renewal
001Aa00001GhI0CIAV,2023-03-31,2022-04-01,30455,2022-03-16,,0062p00001GQqEU,006Aa00000NdapwIAB,OPP_310,100,Closed/Won,Renewal
001Aa00001GhI0CIAV,2024-03-31,2023-04-01,31977.79,2023-01-31,,006AX000003bY8w,006Aa00000NdapxIAB,OPP_584,100,Closed/Won,Renewal
001Aa00001GhI0CIAV,2025-03-31,2024-04-01,32937.12,2024-04-16,,006AX000006BU98,006Aa00000NdapyIAB,OPP_996,0,Closed/Canceled,Renewal
001Aa00001GhI0DIAV,,,3000,2021-03-22,,0062p000015wQp3,006Aa00000NdapzIAB,OPP_63,0,Closed/Canceled,New business
001Aa00001GhI0EIAV,2023-07-31,2022-08-01,22200,2022-07-26,,006AX000002J7MH,006Aa00000Ndaq0IAB,OPP_434,100,Closed/Won,New business
001Aa00001GhI0EIAV,,,28690,2022-07-26,,006AX000002J7Mv,006Aa00000Ndaq1IAB,OPP_435,100,Closed/Won,New business
001Aa00001GhI0EIAV,2024-07-31,2023-08-01,22200,2023-07-28,,006AX000003bL2a,006Aa00000Ndaq2IAB,OPP_580,100,Closed/Won,Renewal
001Aa00001GhI0EIAV,2025-07-31,2024-08-01,22200,2024-06-01,,006AX000005J04z,006Aa00000Ndaq3IAB,OPP_853,100,Closed/Won,Renewal
001Aa00001GhI0EIAV,,,3000,2025-05-30,,006Sb0000080DK2,006Aa00000Ndaq4IAB,OPP_1064,0,Closed/Canceled,Up-sell
001Aa00001GhI0EIAV,2026-07-31,2025-08-01,22200,2025-06-01,,006Sb00000D2rLi,006Aa00000Ndaq5IAB,OPP_1257,40,Proposal,Renewal
001Aa00001GhI0FIAV,,,10477,2021-02-16,,0062p000016ujgv,006Aa00000Ndaq6IAB,OPP_77,0,Closed/Lost,New business
001Aa00001GhI0GIAV,,,1800,2021-02-05,,0062p000016uk3a,006Aa00000Ndaq7IAB,OPP_78,0,Closed/Lost,New business
001Aa00001GhI0HIAV,,2021-10-14,6480,2021-10-15,,0062p00001BSxYH,006Aa00000Ndaq8IAB,OPP_190,100,Closed/Won,New business
001Aa00001GhI0HIAV,2022-10-13,2021-10-14,1360.8,2021-09-29,,006AX000002o4h0,006Aa00000Ndaq9IAB,OPP_460,100,Closed/Won,Renewal
001Aa00001GhI0HIAV,2023-10-13,2022-10-14,1360.8,2022-09-29,,006AX000003bhKe,006Aa00000NdaqAIAR,OPP_592,100,Closed/Won,Renewal
001Aa00001GhI0HIAV,2024-10-14,2023-10-15,1360.8,2023-10-11,,006AX000005AUot,006Aa00000NdaqBIAR,OPP_805,100,Closed/Won,Renewal
001Aa00001GhI0HIAV,2025-10-14,2024-10-15,1500.28,2024-10-10,,006Sb00000BONYD,006Aa00000NdaqCIAR,OPP_1147,100,Closed/Won,Renewal
001Aa00001GhI0IIAV,,,10500,2021-09-30,,0062p00001BSe1p,006Aa00000NdaqDIAR,OPP_176,100,Closed/Won,New business
001Aa00001GhHuuIAF,,,0,2022-03-03,,0062p00001AynvR,006Aa00000NdaqEIAR,OPP_155,0,Closed/Canceled,New business
001Aa00001GhHuuIAF,,,36200,2025-05-31,,006Sb00000ICfD8,006Aa00000NdaqFIAR,OPP_1382,0,Closed/Canceled,New business
001Aa00001GhHuuIAF,,,21280,2025-05-31,,006Sb00000IqLqn,006Aa00000NdaqGIAR,OPP_1388,70,Negociation,New business
001Aa00001GhI0JIAV,2027-06-14,2025-06-16,11658,2025-05-31,,006Sb00000AzYS1,006Aa00000NdaqHIAR,OPP_1135,90,Closing,New business
001Aa00001Ggtu0IAB,2023-12-14,2022-12-15,4322,2022-12-15,,006AX000003LlKE,006Aa00000NdaqIIAR,OPP_513,100,Closed/Won,Up-sell
001Aa00001Ggtu0IAB,2023-12-14,2022-12-15,2200,2022-12-15,,006AX000003VCgw,006Aa00000NdaqJIAR,OPP_525,100,Closed/Won,Up-sell
001Aa00001Ggtu0IAB,2025-12-14,2024-12-15,4322,2022-12-15,,006AX000005O55O,006Aa00000NdaqKIAR,OPP_867,100,Closed/Won,Up-sell
001Aa00001Ggtu0IAB,2024-12-14,2023-12-15,4322,2022-12-15,,006AX000005O5Gs,006Aa00000NdaqLIAR,OPP_868,100,Closed/Won,Up-sell
001Aa00001Ggtu1IAB,2021-12-31,2021-01-01,15000,2021-06-28,,0062p0000172lDN,006Aa00000NdaqMIAR,OPP_94,0,Closed/Canceled,New business
